quality_set,tree_id,response,predictor,model_type,dropped_taxon,term,estimate,p_value,lambda,n_taxa,reason,source_path,variant_group,note,n_tips,is_rooted,is_ultrametric,tree_height,total_branch_length,rf_distance_vs_reference,fdr_p_value
high_confidence,ml_unrooted,PC5,axial_pitch_360,tree_variant,NA,axial_pitch_360,-6.64450276063644e-02,7.78785047196017e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,7.78785047196017e-01
high_confidence,ml_unrooted,PC5,fit_radius,tree_variant,NA,fit_radius,1.17434859851024e+00,2.00343687501294e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,6.01031062503883e-01
high_confidence,ml_unrooted,PC1,centroid_size,tree_variant,NA,centroid_size,-5.77800416675035e-04,3.67609725688491e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,3.67609725688491e-01
high_confidence,ml_unrooted,PC2,centroid_size,tree_variant,NA,centroid_size,-8.58261769697220e-04,4.72889628633749e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,6.44849493591476e-02
high_confidence,ml_unrooted,PC3,centroid_size,tree_variant,NA,centroid_size,-1.83520409916332e-04,6.43402515467955e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,6.43402515467955e-01
high_confidence,ml_unrooted,PC4,centroid_size,tree_variant,NA,centroid_size,-5.40385567244957e-05,8.71994498873690e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,8.71994498873690e-01
high_confidence,ml_unrooted,PC5,centroid_size,tree_variant,NA,centroid_size,-3.80917869916068e-04,5.48840823054162e-02,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,1.47887811802473e-01
high_confidence,ml_unrooted,abs_winding_angle_deg,centroid_size,tree_variant,NA,centroid_size,2.86230316505218e-01,5.18166008653319e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,5.18166008653320e-01
high_confidence,ml_unrooted,n_turns_abs,centroid_size,tree_variant,NA,centroid_size,7.95084212514495e-04,5.18166008653318e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,5.18166008653319e-01
high_confidence,ml_unrooted,start_end_dist,centroid_size,tree_variant,NA,centroid_size,5.36411664877232e-04,2.96094093843653e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,2.96094093843653e-01
high_confidence,ml_unrooted,axial_span,centroid_size,tree_variant,NA,centroid_size,3.62483910228684e-04,2.83758450531774e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,4.92435187264187e-01
high_confidence,ml_unrooted,axial_pitch_360,centroid_size,tree_variant,NA,centroid_size,5.11907370235781e-04,2.09432946214654e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,4.92568076906441e-01
high_confidence,ml_unrooted,fit_radius,centroid_size,tree_variant,NA,centroid_size,5.93370604421036e-05,5.79700521469925e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.treefile,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,8.92484855282417e-01
high_confidence,consensus_unrooted,abs_winding_angle_deg,n_turns_abs,tree_variant,NA,NA,NA,NA,NA,NA,"No valid PGLS fit for lambda in [0, 1].",data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,NA
high_confidence,consensus_unrooted,abs_winding_angle_deg,start_end_dist,tree_variant,NA,start_end_dist,6.17448553284043e+02,2.28097261850587e-03,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,2.28097261850587e-03
high_confidence,consensus_unrooted,abs_winding_angle_deg,axial_span,tree_variant,NA,axial_span,6.10341759514459e+02,9.82418793155002e-02,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.13111297043443e-01
high_confidence,consensus_unrooted,abs_winding_angle_deg,axial_pitch_360,tree_variant,NA,axial_pitch_360,-2.14558664878604e+02,5.69217330368236e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,5.69217330368236e-01
high_confidence,consensus_unrooted,abs_winding_angle_deg,fit_radius,tree_variant,NA,fit_radius,-2.31659869653238e+03,1.05652649140287e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.05652649140288e-01
high_confidence,consensus_unrooted,n_turns_abs,start_end_dist,tree_variant,NA,start_end_dist,1.71513487023346e+00,2.28097261850583e-03,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,2.28097261850583e-03
high_confidence,consensus_unrooted,n_turns_abs,axial_span,tree_variant,NA,axial_span,1.69539377642905e+00,9.82418793155001e-02,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.13111297043443e-01
high_confidence,consensus_unrooted,n_turns_abs,axial_pitch_360,tree_variant,NA,axial_pitch_360,-5.95996291329454e-01,5.69217330368237e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,5.69217330368237e-01
high_confidence,consensus_unrooted,n_turns_abs,fit_radius,tree_variant,NA,fit_radius,-6.43499637925663e+00,1.05652649140287e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.05652649140288e-01
high_confidence,consensus_unrooted,start_end_dist,axial_span,tree_variant,NA,axial_span,9.75949348646563e-01,3.25084424531206e-02,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,6.67386511699963e-02
high_confidence,consensus_unrooted,start_end_dist,axial_pitch_360,tree_variant,NA,axial_pitch_360,2.91775998853255e-01,5.11225166320356e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,7.06232126063439e-01
high_confidence,consensus_unrooted,start_end_dist,fit_radius,tree_variant,NA,fit_radius,-4.06003195100307e-02,9.82252044142071e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.82252044142071e-01
high_confidence,consensus_unrooted,axial_span,axial_pitch_360,tree_variant,NA,axial_pitch_360,7.58992423585247e-01,4.56758625576753e-03,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.60022439650164e-03
high_confidence,consensus_unrooted,axial_span,fit_radius,tree_variant,NA,fit_radius,5.89743538132868e-01,6.21815113594477e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,6.21815113594477e-01
high_confidence,consensus_unrooted,axial_pitch_360,fit_radius,tree_variant,NA,fit_radius,2.71410205644414e+00,2.43969168099275e-02,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,2.96638343682787e-02
high_confidence,consensus_unrooted,PC1,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,2.48391936433783e-04,6.62573514869156e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,8.10174011103542e-01
high_confidence,consensus_unrooted,PC1,n_turns_abs,tree_variant,NA,n_turns_abs,8.94210971161620e-02,6.62573514869156e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,8.10174011103542e-01
high_confidence,consensus_unrooted,PC1,start_end_dist,tree_variant,NA,start_end_dist,-3.94294973612823e-02,9.27609878383072e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.38526518748936e-01
high_confidence,consensus_unrooted,PC1,axial_span,tree_variant,NA,axial_span,-3.29918436458686e-01,6.18366358297288e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,6.48520542206304e-01
high_confidence,consensus_unrooted,PC1,axial_pitch_360,tree_variant,NA,axial_pitch_360,-4.20919661530781e-01,5.10975539753084e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,5.47473792592590e-01
high_confidence,consensus_unrooted,PC1,fit_radius,tree_variant,NA,fit_radius,-3.54300371575160e+00,1.40796957741394e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.62863714248464e-01
high_confidence,consensus_unrooted,PC2,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-2.40116508527727e-05,9.55909736159992e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.55909736159992e-01
high_confidence,consensus_unrooted,PC2,n_turns_abs,tree_variant,NA,n_turns_abs,-8.64419430699813e-03,9.55909736159993e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.55909736159993e-01
high_confidence,consensus_unrooted,PC2,start_end_dist,tree_variant,NA,start_end_dist,-8.37295523681723e-02,7.98958232185298e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.21877088138206e-01
high_confidence,consensus_unrooted,PC2,axial_span,tree_variant,NA,axial_span,-8.49016358002926e-02,8.66689828804346e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.97275269645544e-01
high_confidence,consensus_unrooted,PC2,axial_pitch_360,tree_variant,NA,axial_pitch_360,-6.27588304805851e-02,8.98472120041075e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.92880292759374e-01
high_confidence,consensus_unrooted,PC2,fit_radius,tree_variant,NA,fit_radius,1.22193571005473e+00,5.24631243865452e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,5.62104904141555e-01
high_confidence,consensus_unrooted,PC3,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,1.20630001859427e-03,1.31191912618947e-03,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,3.93575737856841e-03
high_confidence,consensus_unrooted,PC3,n_turns_abs,tree_variant,NA,n_turns_abs,4.34268006693937e-01,1.31191912618947e-03,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,3.93575737856841e-03
high_confidence,consensus_unrooted,PC3,start_end_dist,tree_variant,NA,start_end_dist,6.37710907396142e-01,6.48570577042517e-02,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.08095096173753e-01
high_confidence,consensus_unrooted,PC3,axial_span,tree_variant,NA,axial_span,1.14832889301506e+00,2.33901397538797e-02,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,2.50608640220140e-02
high_confidence,consensus_unrooted,PC3,axial_pitch_360,tree_variant,NA,axial_pitch_360,-1.66208042197195e-01,7.61239235240014e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,9.35539121852461e-01
high_confidence,consensus_unrooted,PC3,fit_radius,tree_variant,NA,fit_radius,-2.44696982962483e+00,2.53306688049555e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,7.59920064148673e-01
high_confidence,consensus_unrooted,PC4,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,1.39288549142694e-04,7.06984448874810e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,7.67619991328714e-01
high_confidence,consensus_unrooted,PC4,n_turns_abs,tree_variant,NA,n_turns_abs,5.01438776913699e-02,7.06984448874808e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,7.67619991328715e-01
high_confidence,consensus_unrooted,PC4,start_end_dist,tree_variant,NA,start_end_dist,-2.96360640718698e-01,3.06511912912303e-01,0.563088035409410,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,3.06512972654958e-01
high_confidence,consensus_unrooted,PC4,axial_span,tree_variant,NA,axial_span,-5.67919733369140e-01,1.89012696300179e-01,0.732792810270817,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,2.02513603178764e-01
high_confidence,consensus_unrooted,PC4,axial_pitch_360,tree_variant,NA,axial_pitch_360,-7.22127950354230e-01,5.15347229257596e-02,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,5.17253421933744e-02
high_confidence,consensus_unrooted,PC4,fit_radius,tree_variant,NA,fit_radius,-3.64808066032480e+00,8.41636253380226e-03,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,2.52490876014070e-02
high_confidence,consensus_unrooted,PC5,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-3.74645392936404e-04,5.03425071093386e-02,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.50303577207798e-01
high_confidence,consensus_unrooted,PC5,n_turns_abs,tree_variant,NA,n_turns_abs,-1.34872341457106e-01,5.03425071093386e-02,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.50303577207797e-01
high_confidence,consensus_unrooted,PC5,start_end_dist,tree_variant,NA,start_end_dist,-1.47700670925987e-01,4.03908710017523e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,5.96323370884708e-01
high_confidence,consensus_unrooted,PC5,axial_span,tree_variant,NA,axial_span,-3.57944520062253e-01,1.66924593998558e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.66924593998558e-01
high_confidence,consensus_unrooted,PC5,axial_pitch_360,tree_variant,NA,axial_pitch_360,-6.64450276063644e-02,7.78785047196017e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,7.78785047196017e-01
high_confidence,consensus_unrooted,PC5,fit_radius,tree_variant,NA,fit_radius,1.17434859851024e+00,2.00343687501294e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,6.01031062503883e-01
high_confidence,consensus_unrooted,PC1,centroid_size,tree_variant,NA,centroid_size,-5.77803119859962e-04,3.67609047135179e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,3.67609725688491e-01
high_confidence,consensus_unrooted,PC2,centroid_size,tree_variant,NA,centroid_size,-8.58266930622765e-04,4.72884387937070e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,6.44849493591476e-02
high_confidence,consensus_unrooted,PC3,centroid_size,tree_variant,NA,centroid_size,-1.83520409916332e-04,6.43402515467955e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,6.43402515467955e-01
high_confidence,consensus_unrooted,PC4,centroid_size,tree_variant,NA,centroid_size,-5.40385567244957e-05,8.71994498873690e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,8.71994498873690e-01
high_confidence,consensus_unrooted,PC5,centroid_size,tree_variant,NA,centroid_size,-3.80917869916068e-04,5.48840823054162e-02,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,1.47887811802473e-01
high_confidence,consensus_unrooted,abs_winding_angle_deg,centroid_size,tree_variant,NA,centroid_size,2.86230316505218e-01,5.18166008653319e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,5.18166008653320e-01
high_confidence,consensus_unrooted,n_turns_abs,centroid_size,tree_variant,NA,centroid_size,7.95084212514495e-04,5.18166008653318e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,5.18166008653319e-01
high_confidence,consensus_unrooted,start_end_dist,centroid_size,tree_variant,NA,centroid_size,5.36411664877232e-04,2.96094093843653e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,2.96094093843653e-01
high_confidence,consensus_unrooted,axial_span,centroid_size,tree_variant,NA,centroid_size,3.62483910228684e-04,2.83758450531774e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,4.92435187264187e-01
high_confidence,consensus_unrooted,axial_pitch_360,centroid_size,tree_variant,NA,centroid_size,5.11908182324467e-04,2.09431639292562e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,4.92568076906441e-01
high_confidence,consensus_unrooted,fit_radius,centroid_size,tree_variant,NA,centroid_size,5.93372613013804e-05,5.79698957388688e-01,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1.contree,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41143131210,2.09134337310000,NA,8.92484855282417e-01
high_confidence,rooted_ml,abs_winding_angle_deg,n_turns_abs,tree_variant,NA,NA,NA,NA,NA,NA,"No valid PGLS fit for lambda in [0, 1].",data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,NA
high_confidence,rooted_ml,abs_winding_angle_deg,start_end_dist,tree_variant,NA,start_end_dist,6.17449594828720e+02,2.28095899697884e-03,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,2.28097261850587e-03
high_confidence,rooted_ml,abs_winding_angle_deg,axial_span,tree_variant,NA,axial_span,6.10340280762655e+02,9.82431657999222e-02,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,1.13111297043443e-01
high_confidence,rooted_ml,abs_winding_angle_deg,axial_pitch_360,tree_variant,NA,axial_pitch_360,-2.14558664878604e+02,5.69217330368235e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,5.69217330368236e-01
high_confidence,rooted_ml,abs_winding_angle_deg,fit_radius,tree_variant,NA,fit_radius,-2.31659869653239e+03,1.05652649140288e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,1.05652649140288e-01
high_confidence,rooted_ml,n_turns_abs,start_end_dist,tree_variant,NA,start_end_dist,1.71513776341311e+00,2.28095899697884e-03,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,2.28097261850583e-03
high_confidence,rooted_ml,n_turns_abs,axial_span,tree_variant,NA,axial_span,1.69538966878515e+00,9.82431657999223e-02,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,1.13111297043443e-01
high_confidence,rooted_ml,n_turns_abs,axial_pitch_360,tree_variant,NA,axial_pitch_360,-5.95996291329456e-01,5.69217330368236e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,5.69217330368237e-01
high_confidence,rooted_ml,n_turns_abs,fit_radius,tree_variant,NA,fit_radius,-6.43499637925665e+00,1.05652649140288e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,1.05652649140288e-01
high_confidence,rooted_ml,start_end_dist,axial_span,tree_variant,NA,axial_span,9.75949348646563e-01,3.25084424531205e-02,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,6.67386511699963e-02
high_confidence,rooted_ml,start_end_dist,axial_pitch_360,tree_variant,NA,axial_pitch_360,2.91775998853256e-01,5.11225166320356e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,7.06232126063439e-01
high_confidence,rooted_ml,start_end_dist,fit_radius,tree_variant,NA,fit_radius,-4.06003195100312e-02,9.82252044142071e-01,0.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,9.82252044142071e-01
high_confidence,rooted_ml,axial_span,axial_pitch_360,tree_variant,NA,axial_pitch_360,7.58991173070423e-01,4.56762978559975e-03,1.000000000000000,11,NA,data/phylogeny/P01_Trees/curc_fig1_rooted.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,FALSE,0.41142785540,2.09131592840000,NA,9.60022439650164e-03
