quality_set,tree_id,trait,reconstruction_model,node,estimate,variance,CI95_lower,CI95_upper,trait_n_tips,root_node_expected,matched_root,source_path,variant_group,note,n_tips,is_rooted,is_ultrametric,tree_height,total_branch_length,rf_distance_vs_reference
main_dataset,interval_157_3_195_calibration,centroid_size,BM,16,1.49153301707619e+02,7.12599675752563e+02,9.68319588887362e+01,201.4746445265014927,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,176.49736953500,1654.61692485499998,0
main_dataset,interval_157_3_195_calibration,abs_winding_angle_deg,BM,15,3.01937421367682e+02,1.92172241911529e+03,2.16016010501278e+02,387.8588322340849572,14,15,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,176.49736953500,1654.61692485499998,0
main_dataset,interval_157_3_195_calibration,axial_span,BM,15,1.57151620428053e-01,9.02118058474680e-04,9.82824711779038e-02,0.2160207696782021,14,15,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,176.49736953500,1654.61692485499998,0
main_dataset,interval_157_3_170_calibration,PC1,BM,16,6.80959974947762e-02,2.11905613798528e-03,-2.21290880395931e-02,0.1583210830291455,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_170.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,166.07723750000,1598.94413811499999,0
main_dataset,interval_157_3_170_calibration,PC2,BM,16,8.18038964082508e-02,1.84645222093023e-03,-2.41801791293735e-03,0.1660258107294389,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_170.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,166.07723750000,1598.94413811499999,0
main_dataset,interval_157_3_170_calibration,PC3,BM,16,6.09512895624030e-03,1.79766509794782e-03,-7.70066775239821e-02,0.0891969354364627,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_170.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,166.07723750000,1598.94413811499999,0
main_dataset,interval_157_3_170_calibration,PC4,BM,16,2.70567452752472e-03,9.73193821814242e-04,-5.84385924635971e-02,0.0638499415186466,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_170.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,166.07723750000,1598.94413811499999,0
main_dataset,interval_157_3_170_calibration,PC5,BM,16,2.61064027370646e-02,4.55258404368510e-04,-1.57136963329049e-02,0.0679265018070342,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_170.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,166.07723750000,1598.94413811499999,0
main_dataset,interval_157_3_170_calibration,centroid_size,BM,16,1.51163019057126e+02,6.62009936537268e+02,1.00733093693295e+02,201.5929444209573660,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_170.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,166.07723750000,1598.94413811499999,0
main_dataset,interval_157_3_170_calibration,abs_winding_angle_deg,BM,15,3.02790767637502e+02,1.79059201608200e+03,2.19852608211454e+02,385.7289270635503726,14,15,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_170.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,166.07723750000,1598.94413811499999,0
main_dataset,interval_157_3_170_calibration,axial_span,BM,15,1.57299596892110e-01,8.25298402874327e-04,1.00992702603027e-01,0.2136064911811933,14,15,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_170.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,166.07723750000,1598.94413811499999,0
main_dataset,interval_157_3_223_calibration,PC1,BM,16,7.24206961190930e-02,2.58662571486297e-03,-2.72627094518323e-02,0.1721041016900183,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.25619610700,1718.56691179299992,0
main_dataset,interval_157_3_223_calibration,PC2,BM,16,9.10524511792701e-02,2.11603019031467e-03,8.91807996599603e-04,0.1812130943619406,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.25619610700,1718.56691179299992,0
main_dataset,interval_157_3_223_calibration,PC3,BM,16,8.58028702692089e-03,2.23091011703093e-03,-8.39954349826104e-02,0.1011560090364522,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.25619610700,1718.56691179299992,0
main_dataset,interval_157_3_223_calibration,PC4,BM,16,1.24096476114193e-03,1.20576294100216e-03,-6.68182661642358e-02,0.0693001956865197,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.25619610700,1718.56691179299992,0
main_dataset,interval_157_3_223_calibration,PC5,BM,16,2.83439677986388e-02,5.60967610128506e-04,-1.80781516173214e-02,0.0747660872145990,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.25619610700,1718.56691179299992,0
main_dataset,interval_157_3_223_calibration,centroid_size,BM,16,1.46387192131307e+02,7.85370806559561e+02,9.14592348556240e+01,201.3151494069890930,15,16,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.25619610700,1718.56691179299992,0
main_dataset,interval_157_3_223_calibration,abs_winding_angle_deg,BM,15,3.00934128425264e+02,2.11885213537082e+03,2.10713386002911e+02,391.1548708476166212,14,15,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.25619610700,1718.56691179299992,0
main_dataset,interval_157_3_223_calibration,axial_span,BM,15,1.57198164931075e-01,1.01251477108379e-03,9.48308919059099e-02,0.2195654379562401,14,15,TRUE,data/phylogeny/P01_Trees/candidate_interval_157_3_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.25619610700,1718.56691179299992,0
main_dataset,grafen_power_0_5,PC1,BM,16,6.64608191836823e-02,2.08387341593948e-03,-2.30121270887698e-02,0.1559337654561345,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,15,TRUE,TRUE,1.00000000000,9.70904046266321,0
main_dataset,grafen_power_0_5,PC2,BM,16,8.72143999103580e-02,1.77887902260636e-03,4.54795173914033e-03,0.1698808480815756,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,15,TRUE,TRUE,1.00000000000,9.70904046266321,0
main_dataset,grafen_power_0_5,PC3,BM,16,6.91184291094852e-03,2.11548187610992e-03,-8.32371181216882e-02,0.0970608039435852,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,15,TRUE,TRUE,1.00000000000,9.70904046266321,0
main_dataset,grafen_power_0_5,PC4,BM,16,3.35618106615325e-03,9.63686614791341e-04,-5.74886913503653e-02,0.0642010534826718,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,15,TRUE,TRUE,1.00000000000,9.70904046266321,0
main_dataset,grafen_power_0_5,PC5,BM,16,2.53349838773570e-02,5.04496049794967e-04,-1.86885555634052e-02,0.0693585233181192,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,15,TRUE,TRUE,1.00000000000,9.70904046266321,0
main_dataset,grafen_power_0_5,centroid_size,BM,16,1.49598586040302e+02,6.93719909631375e+02,9.79750022356121e+01,201.2221698449927771,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,15,TRUE,TRUE,1.00000000000,9.70904046266321,0
main_dataset,grafen_power_0_5,abs_winding_angle_deg,BM,15,3.05976514960307e+02,2.04473001769604e+03,2.17347880558207e+02,394.6051493624073601,14,15,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,15,TRUE,TRUE,1.00000000000,9.70904046266321,0
main_dataset,grafen_power_0_5,axial_span,BM,15,1.58508592915890e-01,9.66553205083449e-04,9.75732928620740e-02,0.2194438929697058,14,15,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,15,TRUE,TRUE,1.00000000000,9.70904046266321,0
main_dataset,grafen_power_2,PC1,BM,16,8.84888124465160e-02,1.57769233001409e-02,-1.57699384975337e-01,0.3346770098683688,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,15,TRUE,TRUE,1.00000000000,5.63775510204082,0
main_dataset,grafen_power_2,PC2,BM,16,1.24756299146629e-01,8.27111069271962e-03,-5.34971688060359e-02,0.3030097670992937,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,15,TRUE,TRUE,1.00000000000,5.63775510204082,0
main_dataset,grafen_power_2,PC3,BM,16,1.90082687644224e-02,1.10738228649806e-01,-6.33227868827704e-01,0.6712444063565487,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,15,TRUE,TRUE,1.00000000000,5.63775510204082,0
main_dataset,grafen_power_2,PC4,BM,16,-4.59415450673244e-03,2.27506791780777e-02,-3.00227388650838e-01,0.2910390796373726,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,15,TRUE,TRUE,1.00000000000,5.63775510204082,0
main_dataset,grafen_power_2,PC5,BM,16,3.60896083823615e-02,2.51527589506225e-02,-2.74758970164672e-01,0.3469381869293951,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,15,TRUE,TRUE,1.00000000000,5.63775510204082,0
main_dataset,grafen_power_2,centroid_size,BM,16,1.29200284574350e+02,2.21854785160996e+04,-1.62737609963937e+02,421.1381791126366920,15,16,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,15,TRUE,TRUE,1.00000000000,5.63775510204082,0
main_dataset,grafen_power_2,abs_winding_angle_deg,BM,15,2.94831703590759e+02,2.87608450848597e+04,-3.75651412769343e+01,627.2285484584513142,14,15,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,15,TRUE,TRUE,1.00000000000,5.63775510204082,0
main_dataset,grafen_power_2,axial_span,BM,15,1.58518526685274e-01,4.39251665528093e-02,-2.52264773643831e-01,0.5693018270143799,14,15,TRUE,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,15,TRUE,TRUE,1.00000000000,5.63775510204082,0
