quality_set,tree_id,trait,method,estimate,statistic,p_value,reason,source_path,variant_group,note,n_tips,is_rooted,is_ultrametric,tree_height,total_branch_length,rf_distance_vs_reference
primary_adequate,ultrametric_with_caridae,PC2,Blomberg_K,2.06708519052829e+00,NA,2.00000000000000e-03,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,PC2,Pagel_lambda,1.06852100839316e+00,18.545116480734276,4.93697590639210e-05,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,PC3,Blomberg_K,2.19879842946080e-01,NA,6.07000000000000e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,PC3,Pagel_lambda,7.92607624861932e-05,16.424446797138597,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,PC4,Blomberg_K,3.87794170101166e-01,NA,1.75000000000000e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,PC4,Pagel_lambda,7.92607624861932e-05,19.310448238227053,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,PC5,Blomberg_K,2.40041942725490e-01,NA,5.76000000000000e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,PC5,Pagel_lambda,7.92607624861932e-05,27.167664336332802,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,abs_winding_angle_deg,Blomberg_K,8.88582286394797e-01,NA,1.10000000000000e-02,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,abs_winding_angle_deg,Pagel_lambda,7.72947853410397e-01,-81.867227894378090,1.61304591230858e-02,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,n_turns_abs,Blomberg_K,8.88582286394796e-01,NA,7.00000000000000e-03,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,n_turns_abs,Pagel_lambda,7.72947853409246e-01,0.538228545924085,1.61304591230862e-02,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,start_end_dist,Blomberg_K,1.35755387813044e-01,NA,9.53000000000001e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,start_end_dist,Pagel_lambda,7.92607624861932e-05,18.697860099280028,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,axial_span,Blomberg_K,3.61200429088082e-01,NA,2.09000000000000e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,axial_span,Pagel_lambda,4.42685941857591e-01,17.693189514806949,4.14040482397313e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,axial_pitch_360,Blomberg_K,4.22040901584723e-01,NA,1.68000000000000e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,axial_pitch_360,Pagel_lambda,6.68781686567466e-01,19.106953878692515,6.64730087821927e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,fit_radius,Blomberg_K,1.22182267412489e+00,NA,6.00000000000000e-03,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,fit_radius,Pagel_lambda,1.05941833992405e+00,34.215897095961566,2.30638922571807e-04,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,centroid_size,Blomberg_K,6.49009047328663e-01,NA,3.70000000000000e-02,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,ultrametric_with_caridae,centroid_size,Pagel_lambda,6.02608669742577e-01,-74.782492009460839,1.57599449751025e-01,NA,data/phylogeny/P01_Trees/12_ultrametric_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92925275931,6.38335928814000,0
primary_adequate,grafen_with_caridae,PC1,Blomberg_K,1.37466837790033e+00,NA,1.00000000000000e-03,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC1,Pagel_lambda,1.01595952019108e+00,15.160670744214563,5.94816698665824e-04,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC2,Blomberg_K,2.05567184172911e+00,NA,1.00000000000000e-03,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC2,Pagel_lambda,1.07045770311302e+00,18.524089959568112,5.04771494233729e-05,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC3,Blomberg_K,2.24160771805334e-01,NA,5.72000000000000e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC3,Pagel_lambda,7.94232222204516e-05,16.424448519320659,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC4,Blomberg_K,3.94513451833308e-01,NA,1.73000000000000e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC4,Pagel_lambda,7.94232222204516e-05,19.310451025718056,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC5,Blomberg_K,2.44196029009252e-01,NA,6.13000000000000e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,PC5,Pagel_lambda,7.94232222204516e-05,27.167669291263149,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,abs_winding_angle_deg,Blomberg_K,8.97961215445744e-01,NA,9.00000000000000e-03,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,abs_winding_angle_deg,Pagel_lambda,7.72964202735995e-01,-81.881189683150723,1.63887909056173e-02,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,n_turns_abs,Blomberg_K,8.97961215445744e-01,NA,7.00000000000000e-03,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,n_turns_abs,Pagel_lambda,7.72964202736459e-01,0.524266757151441,1.63887909056175e-02,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,start_end_dist,Blomberg_K,1.38707600721761e-01,NA,9.33000000000001e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,start_end_dist,Pagel_lambda,7.94232222204516e-05,18.697862005220980,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,axial_span,Blomberg_K,3.66959974496020e-01,NA,2.31000000000000e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,axial_span,Pagel_lambda,4.40575627341465e-01,17.694523917480307,4.13108275879160e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,axial_pitch_360,Blomberg_K,4.28183316199580e-01,NA,1.62000000000000e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,axial_pitch_360,Pagel_lambda,6.66208070607669e-01,19.102698954438033,6.71959405134469e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,fit_radius,Blomberg_K,1.23136252267023e+00,NA,2.00000000000000e-03,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,fit_radius,Pagel_lambda,1.06103287704981e+00,34.217198355523045,2.30319355754073e-04,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,centroid_size,Blomberg_K,6.53859054419047e-01,NA,3.20000000000000e-02,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_with_caridae,centroid_size,Pagel_lambda,6.01774096571664e-01,-74.795472487420881,1.60325952418706e-01,NA,data/phylogeny/P01_Trees/10_grafen_with_caridae_corrected.tre,existing_file,Imported from phylogeny workflow outputs.,14,TRUE,TRUE,0.92857142875,6.42857142872000,0
primary_adequate,grafen_power_0_5,PC1,Blomberg_K,1.65014037963775e+00,NA,2.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC1,Pagel_lambda,1.28809232721311e+00,15.132632642494055,6.13008953987496e-04,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC2,Blomberg_K,1.72866649905058e+00,NA,1.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC2,Pagel_lambda,1.36640658845612e+00,18.050385017863924,8.32640453004621e-05,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC3,Blomberg_K,5.77460572168638e-01,NA,6.44000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC3,Pagel_lambda,6.07611550140279e-05,16.424551623951608,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC4,Blomberg_K,7.70513826517147e-01,NA,2.63000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC4,Pagel_lambda,6.07611550140279e-05,19.310555349490418,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC5,Blomberg_K,6.38520263136549e-01,NA,5.32000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,PC5,Pagel_lambda,6.07611550140279e-05,27.167774077098173,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,abs_winding_angle_deg,Blomberg_K,1.50761290247741e+00,NA,2.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,abs_winding_angle_deg,Pagel_lambda,9.52921743119473e-01,-82.258900139868558,2.52705192944922e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,n_turns_abs,Blomberg_K,1.50761290247741e+00,NA,3.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,n_turns_abs,Pagel_lambda,9.52921743117859e-01,0.146556300433602,2.52705192944931e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,start_end_dist,Blomberg_K,4.28580307878091e-01,NA,9.33000000000001e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,start_end_dist,Pagel_lambda,6.07611550140279e-05,18.698017477304582,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,axial_span,Blomberg_K,8.26733037524152e-01,NA,1.60000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,axial_span,Pagel_lambda,4.89927013404556e-01,17.641988960501688,4.52345671979850e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,axial_pitch_360,Blomberg_K,8.16596175516475e-01,NA,1.88000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,axial_pitch_360,Pagel_lambda,7.62698383266493e-01,19.035761888554372,8.31188685816673e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,fit_radius,Blomberg_K,1.34517115652384e+00,NA,1.10000000000000e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,fit_radius,Pagel_lambda,1.35124466900495e+00,34.046537524747414,2.76286750115297e-04,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,centroid_size,Blomberg_K,1.15761968805771e+00,NA,1.90000000000000e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_0_5,centroid_size,Pagel_lambda,7.44326183361440e-01,-75.005041012483090,2.12838664810472e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 0.5,14,TRUE,TRUE,1.00000000000,9.00004936508664,0
primary_adequate,grafen_power_1,PC1,Blomberg_K,1.37466837790106e+00,NA,6.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC1,Pagel_lambda,1.01595952019279e+00,15.160670744145712,5.94816698892388e-04,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC2,Blomberg_K,2.05567184183506e+00,NA,2.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC2,Pagel_lambda,1.07045770312417e+00,18.524089960050887,5.04771494128157e-05,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC3,Blomberg_K,2.24160771816220e-01,NA,5.73000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC3,Pagel_lambda,7.94232222178856e-05,16.424448519445608,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC4,Blomberg_K,3.94513451862204e-01,NA,1.98000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC4,Pagel_lambda,7.94232222178856e-05,19.310451025896310,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC5,Blomberg_K,2.44196029020152e-01,NA,5.86000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,PC5,Pagel_lambda,7.94232222178856e-05,27.167669291242643,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,abs_winding_angle_deg,Blomberg_K,8.97961215433086e-01,NA,8.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,abs_winding_angle_deg,Pagel_lambda,7.72964202733130e-01,-81.881189683223823,1.63887909112114e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,n_turns_abs,Blomberg_K,8.97961215433086e-01,NA,7.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,n_turns_abs,Pagel_lambda,7.72964202733245e-01,0.524266757078344,1.63887909112119e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,start_end_dist,Blomberg_K,1.38707600729348e-01,NA,9.41000000000001e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,start_end_dist,Pagel_lambda,7.94232222178856e-05,18.697862005151229,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,axial_span,Blomberg_K,3.66959974502738e-01,NA,2.27000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,axial_span,Pagel_lambda,4.40575627306826e-01,17.694523917578042,4.13108275961298e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,axial_pitch_360,Blomberg_K,4.28183316221571e-01,NA,1.66000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,axial_pitch_360,Pagel_lambda,6.66208070551021e-01,19.102698954704412,6.71959405325321e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,fit_radius,Blomberg_K,1.23136252277809e+00,NA,5.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,fit_radius,Pagel_lambda,1.06103287705501e+00,34.217198355873492,2.30319355785037e-04,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,centroid_size,Blomberg_K,6.53859054405425e-01,NA,4.80000000000000e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_1,centroid_size,Pagel_lambda,6.01774096552811e-01,-74.795472487443433,1.60325952455467e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 1,14,TRUE,TRUE,1.00000000000,6.92307692307692,0
primary_adequate,grafen_power_2,PC1,Blomberg_K,3.30256011794167e-01,NA,9.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,PC1,Pagel_lambda,9.55267918612679e-01,14.993785426180636,7.11731439061871e-04,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,PC2,Blomberg_K,1.26304251563001e+00,NA,1.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,PC2,Pagel_lambda,9.95419336391342e-01,18.930821083013043,3.28808859824358e-05,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,PC3,Blomberg_K,2.18162325911870e-02,NA,6.30000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,PC3,Pagel_lambda,7.37501349166081e-05,16.424403341695431,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,PC4,Blomberg_K,4.97019486623384e-02,NA,1.68000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,PC4,Pagel_lambda,7.37501349166081e-05,19.310369660340431,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,PC5,Blomberg_K,2.37537032812024e-02,NA,6.23000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
